5000000,2,0.522159,8.73208e-06,0.606235,0.207167,1.39153
10000000,4,0.518702,1.35824e-05,1.51485,0.331714,2.51869
20000000,8,0.494948,1.95801e-05,2.40183,0.334702,3.54834
40000000,16,0.526488,0.00850208,3.21323,0.399536,5.20903
80000000,32,0.573833,0.000274457,5.05498,0.707459,7.56402
160000000,64,0.678195,0.016708,9.3403,1.22968,13.8234
